condition,correct,example_id,margin,prediction,rank,seed,target
entailed,0,948,-27.68430519104004,6,87,23,77
fact_mismatch,1,949,27.813161849975586,6,1,23,6
rule_lhs_mismatch,1,950,15.440191268920898,6,1,23,6
consequent_swap,0,951,-11.156893730163574,6,10,23,81
entailed,0,952,-36.122684478759766,6,93,23,85
fact_mismatch,1,953,28.446971893310547,6,1,23,6
rule_lhs_mismatch,1,954,30.784385681152344,6,1,23,6
consequent_swap,0,955,-9.863521575927734,6,19,23,88
entailed,0,956,-16.923717498779297,6,17,23,87
fact_mismatch,1,957,29.311534881591797,6,1,23,6
rule_lhs_mismatch,1,958,31.46921157836914,6,1,23,6
consequent_swap,0,959,-6.91477108001709,6,2,23,90
entailed,0,960,-29.53894805908203,6,70,23,92
fact_mismatch,1,961,33.16658401489258,6,1,23,6
rule_lhs_mismatch,1,962,26.0158634185791,6,1,23,6
consequent_swap,1,963,2.458789825439453,89,1,23,89
entailed,0,964,-9.698385238647461,54,20,23,97
fact_mismatch,1,965,15.338113784790039,6,1,23,6
rule_lhs_mismatch,1,966,23.891551971435547,6,1,23,6
consequent_swap,0,967,-40.07720947265625,6,80,23,82
entailed,0,968,-11.230781555175781,54,18,23,92
fact_mismatch,1,969,28.983360290527344,6,1,23,6
rule_lhs_mismatch,1,970,25.11156463623047,6,1,23,6
consequent_swap,0,971,-10.640701293945312,54,28,23,101
entailed,0,972,-8.93932819366455,54,13,23,97
fact_mismatch,1,973,26.674549102783203,6,1,23,6
rule_lhs_mismatch,1,974,29.268951416015625,6,1,23,6
consequent_swap,0,975,-29.805051803588867,6,47,23,88
entailed,1,976,0.47510528564453125,91,1,23,91
fact_mismatch,1,977,28.969680786132812,6,1,23,6
rule_lhs_mismatch,1,978,28.148698806762695,6,1,23,6
consequent_swap,0,979,-18.494972229003906,6,22,23,73
entailed,0,980,-14.382366180419922,6,7,23,81
fact_mismatch,1,981,27.245758056640625,6,1,23,6
rule_lhs_mismatch,1,982,28.406597137451172,6,1,23,6
consequent_swap,0,983,-32.47052764892578,6,16,23,101
entailed,0,984,-41.42410659790039,6,99,23,85
fact_mismatch,1,985,30.292736053466797,6,1,23,6
rule_lhs_mismatch,1,986,28.690593719482422,6,1,23,6
consequent_swap,0,987,-29.173690795898438,6,19,23,93
entailed,0,988,-42.00360870361328,6,99,23,85
fact_mismatch,1,989,31.999042510986328,6,1,23,6
rule_lhs_mismatch,1,990,25.577774047851562,6,1,23,6
consequent_swap,0,991,-3.62612247467041,46,3,23,85
entailed,0,992,-10.02711296081543,6,23,23,92
fact_mismatch,1,993,26.144502639770508,6,1,23,6
rule_lhs_mismatch,1,994,29.493701934814453,6,1,23,6
consequent_swap,0,995,-25.02023696899414,6,5,23,99
entailed,0,996,-38.3119010925293,6,13,23,73
fact_mismatch,1,997,30.907695770263672,6,1,23,6
rule_lhs_mismatch,1,998,34.87818145751953,6,1,23,6
consequent_swap,0,999,-10.640701293945312,54,28,23,101
entailed,0,1000,-5.705850601196289,6,6,23,100
fact_mismatch,1,1001,22.42662239074707,6,1,23,6
rule_lhs_mismatch,1,1002,32.2752571105957,6,1,23,6
consequent_swap,0,1003,-24.251117706298828,6,10,23,81
entailed,0,1004,-32.354583740234375,6,30,23,95
fact_mismatch,1,1005,31.94249725341797,6,1,23,6
rule_lhs_mismatch,1,1006,30.673431396484375,6,1,23,6
consequent_swap,0,1007,-18.773117065429688,6,45,23,96
entailed,0,1008,-33.02167892456055,6,14,23,75
fact_mismatch,1,1009,26.67764663696289,6,1,23,6
rule_lhs_mismatch,1,1010,31.214799880981445,6,1,23,6
consequent_swap,0,1011,-8.773616790771484,54,36,23,76
entailed,0,1012,-28.985618591308594,6,12,23,75
fact_mismatch,1,1013,20.443401336669922,6,1,23,6
rule_lhs_mismatch,1,1014,25.636737823486328,6,1,23,6
consequent_swap,0,1015,-5.50624942779541,42,5,23,79
entailed,1,1016,4.929757118225098,91,1,23,91
fact_mismatch,1,1017,23.465309143066406,6,1,23,6
rule_lhs_mismatch,1,1018,29.165735244750977,6,1,23,6
consequent_swap,1,1019,2.5498485565185547,83,1,23,83
entailed,0,1020,-18.686323165893555,6,4,23,80
fact_mismatch,1,1021,28.64380645751953,6,1,23,6
rule_lhs_mismatch,1,1022,26.563762664794922,6,1,23,6
consequent_swap,0,1023,-34.182106018066406,6,51,23,84
entailed,0,0,-12.69420337677002,6,10,37,71
fact_mismatch,1,1,24.292861938476562,6,1,37,6
rule_lhs_mismatch,1,2,14.013923645019531,6,1,37,6
consequent_swap,0,3,-12.356512069702148,6,6,37,84
entailed,0,4,-25.661476135253906,6,23,37,98
fact_mismatch,1,5,26.1973876953125,6,1,37,6
rule_lhs_mismatch,1,6,19.883438110351562,6,1,37,6
consequent_swap,0,7,-0.8267831802368164,6,3,37,101
entailed,0,8,-14.420831680297852,6,9,37,81
fact_mismatch,1,9,24.873764038085938,6,1,37,6
rule_lhs_mismatch,1,10,14.434246063232422,6,1,37,6
consequent_swap,0,11,-2.211780548095703,60,6,37,71
entailed,0,12,-11.469752311706543,6,39,37,100
fact_mismatch,1,13,22.55779266357422,6,1,37,6
rule_lhs_mismatch,1,14,16.429153442382812,6,1,37,6
consequent_swap,0,15,-29.845680236816406,6,39,37,96
entailed,0,16,-2.485140800476074,11,2,37,93
fact_mismatch,1,17,14.985799789428711,6,1,37,6
rule_lhs_mismatch,1,18,19.293148040771484,6,1,37,6
consequent_swap,0,19,-2.2700576782226562,59,2,37,74
entailed,0,20,-8.43321418762207,6,26,37,100
fact_mismatch,1,21,16.79523468017578,6,1,37,6
rule_lhs_mismatch,1,22,19.577396392822266,6,1,37,6
consequent_swap,0,23,-12.978527069091797,6,2,37,71
entailed,0,24,-26.285173416137695,6,37,37,93
fact_mismatch,1,25,22.06654167175293,6,1,37,6
rule_lhs_mismatch,1,26,15.641043663024902,6,1,37,6
consequent_swap,0,27,-4.877738952636719,23,3,37,96
entailed,1,28,3.5679798126220703,94,1,37,94
fact_mismatch,1,29,25.816383361816406,6,1,37,6
rule_lhs_mismatch,1,30,21.506105422973633,6,1,37,6
consequent_swap,1,31,1.0442352294921875,98,1,37,98
entailed,0,32,-8.202499389648438,6,2,37,84
fact_mismatch,1,33,9.563634872436523,6,1,37,6
rule_lhs_mismatch,1,34,18.56970977783203,6,1,37,6
consequent_swap,0,35,-18.373600006103516,6,4,37,81
entailed,0,36,-23.78295135498047,6,6,37,84
fact_mismatch,1,37,21.55732536315918,6,1,37,6
rule_lhs_mismatch,1,38,16.317604064941406,6,1,37,6
consequent_swap,0,39,-5.888890266418457,66,21,37,75
entailed,0,40,-14.420831680297852,6,9,37,81
fact_mismatch,1,41,20.080490112304688,6,1,37,6
rule_lhs_mismatch,1,42,21.288143157958984,6,1,37,6
consequent_swap,0,43,-8.384429931640625,18,19,37,92
entailed,0,44,-18.939924240112305,6,35,37,100
fact_mismatch,1,45,13.748114585876465,6,1,37,6
rule_lhs_mismatch,1,46,22.997089385986328,6,1,37,6
consequent_swap,0,47,-9.650930404663086,26,52,37,92
entailed,0,48,-5.823660850524902,6,28,37,75
fact_mismatch,1,49,15.8993558883667,6,1,37,6
rule_lhs_mismatch,1,50,13.03337574005127,6,1,37,6
consequent_swap,0,51,-18.287994384765625,6,14,37,87
entailed,0,52,-22.308292388916016,6,14,37,71
fact_mismatch,1,53,16.41596794128418,6,1,37,6
rule_lhs_mismatch,1,54,23.38421630859375,6,1,37,6
consequent_swap,0,55,-4.967378616333008,6,5,37,93
entailed,0,56,-5.655942440032959,46,24,37,78
fact_mismatch,1,57,17.758140563964844,6,1,37,6
rule_lhs_mismatch,1,58,20.127220153808594,6,1,37,6
consequent_swap,0,59,-23.645092010498047,6,86,37,92
entailed,0,60,-5.1622724533081055,27,5,37,87
fact_mismatch,1,61,21.307113647460938,6,1,37,6
rule_lhs_mismatch,1,62,23.03646469116211,6,1,37,6
consequent_swap,0,63,-6.227258682250977,6,4,37,86
entailed,0,64,-27.887876510620117,6,27,37,102
fact_mismatch,1,65,13.99349594116211,6,1,37,6
rule_lhs_mismatch,1,66,10.985986709594727,6,1,37,6
consequent_swap,0,67,-20.444746017456055,6,26,37,87
entailed,0,68,-20.107154846191406,6,2,37,101
fact_mismatch,1,69,14.060107231140137,6,1,37,6
rule_lhs_mismatch,1,70,25.01041603088379,6,1,37,6
consequent_swap,0,71,-18.94550132751465,6,42,37,99
entailed,0,72,-25.953569412231445,6,60,37,91
fact_mismatch,1,73,20.305465698242188,6,1,37,6
rule_lhs_mismatch,1,74,17.857421875,6,1,37,6
consequent_swap,0,75,-8.868098258972168,6,7,37,74
entailed,0,76,-14.327869415283203,6,10,37,81
fact_mismatch,1,77,27.450550079345703,6,1,37,6
rule_lhs_mismatch,1,78,16.434734344482422,6,1,37,6
consequent_swap,0,79,-8.306410789489746,6,2,37,98
entailed,0,80,-19.211885452270508,6,13,37,72
fact_mismatch,1,81,18.663190841674805,6,1,37,6
rule_lhs_mismatch,1,82,24.901321411132812,6,1,37,6
consequent_swap,0,83,-30.083251953125,6,79,37,79
entailed,0,84,-7.617652893066406,6,2,37,82
fact_mismatch,1,85,25.530183792114258,6,1,37,6
rule_lhs_mismatch,1,86,25.189102172851562,6,1,37,6
consequent_swap,0,87,-12.865812301635742,6,15,37,75
entailed,0,88,-25.871007919311523,6,27,37,95
fact_mismatch,1,89,17.781288146972656,6,1,37,6
rule_lhs_mismatch,1,90,21.8131103515625,6,1,37,6
consequent_swap,0,91,-7.689459800720215,6,3,37,98
entailed,0,92,-23.317007064819336,6,24,37,79
fact_mismatch,1,93,25.27910614013672,6,1,37,6
rule_lhs_mismatch,1,94,20.959375381469727,6,1,37,6
consequent_swap,0,95,-18.94550132751465,6,42,37,99
entailed,0,96,-25.68370246887207,6,59,37,78
fact_mismatch,1,97,21.49078941345215,6,1,37,6
rule_lhs_mismatch,1,98,26.493064880371094,6,1,37,6
consequent_swap,0,99,-13.6629638671875,6,8,37,75
entailed,0,100,-13.480622291564941,6,16,37,74
fact_mismatch,1,101,19.190608978271484,6,1,37,6
rule_lhs_mismatch,1,102,22.15583038330078,6,1,37,6
consequent_swap,0,103,-26.519134521484375,6,34,37,96
entailed,0,104,-15.917346000671387,6,2,37,97
fact_mismatch,1,105,19.329469680786133,6,1,37,6
rule_lhs_mismatch,1,106,20.824970245361328,6,1,37,6
consequent_swap,0,107,-17.290817260742188,6,4,37,90
entailed,0,108,-8.278129577636719,57,35,37,99
fact_mismatch,1,109,19.068470001220703,6,1,37,6
rule_lhs_mismatch,1,110,27.14695930480957,6,1,37,6
consequent_swap,0,111,-8.857931137084961,6,9,37,76
entailed,0,112,-26.991662979125977,6,65,37,91
fact_mismatch,1,113,19.6348876953125,6,1,37,6
rule_lhs_mismatch,1,114,24.190383911132812,6,1,37,6
consequent_swap,0,115,-23.68105125427246,6,23,37,95
entailed,0,116,-13.872232437133789,6,4,37,90
fact_mismatch,1,117,22.464176177978516,6,1,37,6
rule_lhs_mismatch,1,118,25.707183837890625,6,1,37,6
consequent_swap,0,119,-12.591277122497559,6,2,37,86
entailed,0,120,-16.869003295898438,6,7,37,81
fact_mismatch,1,121,13.964571952819824,6,1,37,6
rule_lhs_mismatch,1,122,24.834861755371094,6,1,37,6
consequent_swap,0,123,-13.302871704101562,6,11,37,95
entailed,0,124,-3.8730335235595703,16,6,37,86
fact_mismatch,1,125,19.231904983520508,6,1,37,6
rule_lhs_mismatch,1,126,26.2342529296875,6,1,37,6
consequent_swap,0,127,-20.292274475097656,6,2,37,86
entailed,0,128,-33.2883186340332,6,53,37,100
fact_mismatch,1,129,24.331113815307617,6,1,37,6
rule_lhs_mismatch,1,130,20.480579376220703,6,1,37,6
consequent_swap,0,131,-15.721466064453125,6,2,37,97
entailed,0,132,-17.1672420501709,6,16,37,93
fact_mismatch,1,133,27.177209854125977,6,1,37,6
rule_lhs_mismatch,1,134,21.454448699951172,6,1,37,6
consequent_swap,0,135,-21.90585708618164,6,7,37,85
entailed,0,136,-27.5078182220459,6,63,37,91
fact_mismatch,1,137,25.620622634887695,6,1,37,6
rule_lhs_mismatch,1,138,22.460338592529297,6,1,37,6
consequent_swap,0,139,-8.080227851867676,6,2,37,101
entailed,0,140,-35.581878662109375,6,73,37,73
fact_mismatch,1,141,1.9643363952636719,6,1,37,6
rule_lhs_mismatch,1,142,20.29778480529785,6,1,37,6
consequent_swap,0,143,-4.110517501831055,6,2,37,90
entailed,0,144,-8.76841926574707,6,11,37,83
fact_mismatch,1,145,21.303857803344727,6,1,37,6
rule_lhs_mismatch,1,146,20.92641830444336,6,1,37,6
consequent_swap,0,147,-31.737651824951172,6,36,37,79
entailed,0,148,-0.1455535888671875,44,3,37,83
fact_mismatch,1,149,19.746379852294922,6,1,37,6
rule_lhs_mismatch,1,150,25.041542053222656,6,1,37,6
consequent_swap,1,151,1.125819206237793,98,1,37,98
entailed,0,152,-29.35993194580078,6,32,37,74
fact_mismatch,1,153,15.258614540100098,6,1,37,6
rule_lhs_mismatch,1,154,20.003524780273438,6,1,37,6
consequent_swap,0,155,-34.31100845336914,6,77,37,91
entailed,0,156,-6.616903305053711,6,2,37,82
fact_mismatch,1,157,23.74414825439453,6,1,37,6
rule_lhs_mismatch,1,158,25.416725158691406,6,1,37,6
consequent_swap,0,159,-28.72804832458496,6,32,37,74
entailed,1,160,3.437821388244629,94,1,37,94
fact_mismatch,1,161,22.733932495117188,6,1,37,6
rule_lhs_mismatch,1,162,23.931312561035156,6,1,37,6
consequent_swap,0,163,-18.287994384765625,6,14,37,87
entailed,0,164,-13.154776573181152,6,4,37,98
fact_mismatch,1,165,26.174633026123047,6,1,37,6
rule_lhs_mismatch,1,166,18.593873977661133,6,1,37,6
consequent_swap,0,167,-8.551239013671875,17,25,37,79
entailed,0,168,-12.08476448059082,6,15,37,79
fact_mismatch,1,169,18.774839401245117,6,1,37,6
rule_lhs_mismatch,1,170,20.017826080322266,6,1,37,6
consequent_swap,0,171,-20.565650939941406,6,64,37,91
entailed,0,172,-35.479270935058594,6,65,37,96
fact_mismatch,1,173,25.8270320892334,6,1,37,6
rule_lhs_mismatch,1,174,18.171348571777344,6,1,37,6
consequent_swap,0,175,-15.947951316833496,6,18,37,87
entailed,0,176,-20.09327507019043,6,5,37,81
fact_mismatch,1,177,19.62748908996582,6,1,37,6
rule_lhs_mismatch,1,178,12.910503387451172,6,1,37,6
consequent_swap,0,179,-8.810600280761719,37,48,37,92
entailed,1,180,2.600313186645508,98,1,37,98
fact_mismatch,1,181,12.042362213134766,6,1,37,6
rule_lhs_mismatch,1,182,25.94251251220703,6,1,37,6
consequent_swap,0,183,-18.808612823486328,6,12,37,74
entailed,0,184,-8.669102668762207,26,37,37,92
fact_mismatch,1,185,25.12737464904785,6,1,37,6
rule_lhs_mismatch,1,186,25.200809478759766,6,1,37,6
consequent_swap,0,187,-15.510398864746094,6,5,37,77
entailed,0,188,-22.524314880371094,6,21,37,79
fact_mismatch,1,189,21.70698356628418,6,1,37,6
rule_lhs_mismatch,1,190,21.2664794921875,6,1,37,6
consequent_swap,0,191,-15.12454605102539,6,54,37,100
entailed,0,192,-13.849246978759766,6,14,37,87
fact_mismatch,1,193,19.388628005981445,6,1,37,6
rule_lhs_mismatch,1,194,17.5131778717041,6,1,37,6
consequent_swap,0,195,-7.960885047912598,6,7,37,72
entailed,0,196,-2.9806594848632812,23,12,37,75
fact_mismatch,1,197,20.73211669921875,6,1,37,6
rule_lhs_mismatch,1,198,24.00394058227539,6,1,37,6
consequent_swap,0,199,-28.348491668701172,6,57,37,85
entailed,0,200,-2.211780548095703,60,6,37,71
fact_mismatch,1,201,26.624664306640625,6,1,37,6
rule_lhs_mismatch,1,202,25.013065338134766,6,1,37,6
consequent_swap,0,203,-26.991662979125977,6,65,37,91
entailed,0,204,-11.30501651763916,6,3,37,85
fact_mismatch,1,205,25.42310333251953,6,1,37,6
rule_lhs_mismatch,1,206,20.687896728515625,6,1,37,6
consequent_swap,0,207,-3.710317611694336,16,2,37,86
entailed,0,208,-33.00291442871094,6,77,37,91
fact_mismatch,1,209,18.533504486083984,6,1,37,6
rule_lhs_mismatch,1,210,22.567686080932617,6,1,37,6
consequent_swap,0,211,-8.624492645263672,6,7,37,71
entailed,0,212,-4.5783796310424805,49,19,37,78
fact_mismatch,1,213,26.538129806518555,6,1,37,6
rule_lhs_mismatch,1,214,20.17978286743164,6,1,37,6
consequent_swap,0,215,-4.110517501831055,6,2,37,90
entailed,0,216,-6.615166664123535,6,5,37,85
fact_mismatch,1,217,26.445159912109375,6,1,37,6
rule_lhs_mismatch,1,218,22.215843200683594,6,1,37,6
consequent_swap,0,219,-13.638901710510254,6,2,37,85
entailed,0,220,-30.18122673034668,6,30,37,87
fact_mismatch,1,221,27.287160873413086,6,1,37,6
rule_lhs_mismatch,1,222,22.481657028198242,6,1,37,6
consequent_swap,0,223,-14.37989330291748,6,2,37,86
entailed,1,224,3.361246109008789,94,1,37,94
fact_mismatch,1,225,18.806623458862305,6,1,37,6
rule_lhs_mismatch,1,226,17.79156494140625,6,1,37,6
consequent_swap,0,227,-19.457107543945312,6,65,37,92
entailed,0,228,-6.616903305053711,6,2,37,82
fact_mismatch,1,229,20.76932716369629,6,1,37,6
rule_lhs_mismatch,1,230,16.17035675048828,6,1,37,6
consequent_swap,0,231,-5.823660850524902,6,28,37,75
entailed,1,232,0.903594970703125,96,1,37,96
fact_mismatch,1,233,26.226072311401367,6,1,37,6
rule_lhs_mismatch,1,234,18.27196502685547,6,1,37,6
consequent_swap,0,235,-17.55864715576172,6,2,37,84
entailed,0,236,-16.89759063720703,6,50,37,78
fact_mismatch,1,237,18.530336380004883,6,1,37,6
rule_lhs_mismatch,1,238,22.41989517211914,6,1,37,6
consequent_swap,0,239,-8.506474494934082,57,43,37,99
entailed,0,240,-33.94254684448242,6,52,37,96
fact_mismatch,1,241,24.640968322753906,6,1,37,6
rule_lhs_mismatch,1,242,8.666814804077148,6,1,37,6
consequent_swap,0,243,-33.7786750793457,6,86,37,92
entailed,0,244,-22.35658073425293,6,33,37,73
fact_mismatch,1,245,25.002521514892578,6,1,37,6
rule_lhs_mismatch,1,246,26.738893508911133,6,1,37,6
consequent_swap,0,247,-26.285173416137695,6,37,37,93
entailed,0,248,-8.810600280761719,37,48,37,92
fact_mismatch,1,249,21.572494506835938,6,1,37,6
rule_lhs_mismatch,1,250,24.699016571044922,6,1,37,6
consequent_swap,0,251,-10.27107048034668,6,2,37,86
entailed,0,252,-6.149784088134766,49,18,37,79
fact_mismatch,1,253,17.31827163696289,6,1,37,6
rule_lhs_mismatch,1,254,26.472496032714844,6,1,37,6
consequent_swap,0,255,-27.567359924316406,6,17,37,90
entailed,0,256,-0.6417388916015625,48,3,37,71
fact_mismatch,1,257,20.421890258789062,6,1,37,6
rule_lhs_mismatch,1,258,24.484973907470703,6,1,37,6
consequent_swap,0,259,-10.930704116821289,6,14,37,75
entailed,0,260,-12.8525390625,6,23,37,83
fact_mismatch,1,261,21.678804397583008,6,1,37,6
rule_lhs_mismatch,1,262,20.105121612548828,6,1,37,6
consequent_swap,0,263,-21.97804832458496,6,19,37,96
entailed,0,264,-15.510398864746094,6,5,37,77
fact_mismatch,1,265,14.917156219482422,6,1,37,6
rule_lhs_mismatch,1,266,26.425718307495117,6,1,37,6
consequent_swap,1,267,3.160024642944336,73,1,37,73
entailed,0,268,-29.094125747680664,6,49,37,99
fact_mismatch,1,269,20.2020206451416,6,1,37,6
rule_lhs_mismatch,1,270,20.585105895996094,6,1,37,6
consequent_swap,0,271,-5.7250776290893555,6,7,37,95
entailed,0,272,-15.917346000671387,6,2,37,97
fact_mismatch,1,273,26.140230178833008,6,1,37,6
rule_lhs_mismatch,1,274,24.928974151611328,6,1,37,6
consequent_swap,0,275,-29.305768966674805,6,23,37,77
entailed,0,276,-11.886703491210938,6,11,37,95
fact_mismatch,1,277,22.165189743041992,6,1,37,6
rule_lhs_mismatch,1,278,26.038496017456055,6,1,37,6
consequent_swap,0,279,-9.857024192810059,26,34,37,88
entailed,0,280,-35.480987548828125,6,89,37,83
fact_mismatch,1,281,24.068479537963867,6,1,37,6
rule_lhs_mismatch,1,282,20.342443466186523,6,1,37,6
consequent_swap,0,283,-17.1672420501709,6,16,37,93
entailed,1,284,0.0963125228881836,96,1,37,96
fact_mismatch,1,285,19.341344833374023,6,1,37,6
rule_lhs_mismatch,1,286,14.568878173828125,6,1,37,6
consequent_swap,0,287,-1.3547534942626953,37,2,37,85
entailed,0,288,-29.845680236816406,6,39,37,96
fact_mismatch,1,289,24.986133575439453,6,1,37,6
rule_lhs_mismatch,1,290,21.70923614501953,6,1,37,6
consequent_swap,0,291,-11.522822380065918,6,4,37,77
entailed,1,292,1.9527435302734375,97,1,37,97
fact_mismatch,1,293,20.773653030395508,6,1,37,6
rule_lhs_mismatch,1,294,19.614116668701172,6,1,37,6
consequent_swap,0,295,-19.180469512939453,6,16,37,74
entailed,0,296,-10.374910354614258,6,2,37,101
fact_mismatch,1,297,22.66986083984375,6,1,37,6
rule_lhs_mismatch,1,298,10.500370025634766,6,1,37,6
consequent_swap,0,299,-34.410457611083984,6,63,37,76
entailed,0,300,-19.229764938354492,6,19,37,74
fact_mismatch,1,301,19.175046920776367,6,1,37,6
rule_lhs_mismatch,1,302,26.150989532470703,6,1,37,6
consequent_swap,1,303,0.5031538009643555,89,1,37,89
entailed,0,304,-6.759881019592285,6,3,37,96
fact_mismatch,1,305,25.70363998413086,6,1,37,6
rule_lhs_mismatch,1,306,22.64681625366211,6,1,37,6
consequent_swap,1,307,3.437821388244629,94,1,37,94
entailed,0,308,-18.50155258178711,6,2,37,82
fact_mismatch,1,309,13.601417541503906,6,1,37,6
rule_lhs_mismatch,1,310,25.529237747192383,6,1,37,6
consequent_swap,0,311,-16.98236846923828,6,10,37,96
entailed,0,312,-20.561166763305664,6,13,37,87
fact_mismatch,1,313,17.367944717407227,6,1,37,6
rule_lhs_mismatch,1,314,24.829845428466797,6,1,37,6
consequent_swap,0,315,-22.94332504272461,6,5,37,84
entailed,0,316,-15.510398864746094,6,5,37,77
fact_mismatch,1,317,23.085102081298828,6,1,37,6
rule_lhs_mismatch,1,318,25.38434600830078,6,1,37,6
consequent_swap,0,319,-25.879117965698242,6,21,37,79
entailed,0,320,-19.986961364746094,6,7,37,90
fact_mismatch,1,321,19.690505981445312,6,1,37,6
rule_lhs_mismatch,1,322,21.386192321777344,6,1,37,6
consequent_swap,0,323,-10.548702239990234,6,4,37,72
entailed,0,324,-10.070812225341797,33,54,37,92
fact_mismatch,1,325,19.478164672851562,6,1,37,6
rule_lhs_mismatch,1,326,26.036657333374023,6,1,37,6
consequent_swap,1,327,4.249828338623047,94,1,37,94
entailed,0,328,-3.6858363151550293,10,9,37,76
fact_mismatch,1,329,26.670433044433594,6,1,37,6
rule_lhs_mismatch,1,330,26.805448532104492,6,1,37,6
consequent_swap,0,331,-25.219440460205078,6,17,37,94
entailed,0,332,-2.800704002380371,57,10,37,83
fact_mismatch,1,333,24.65796661376953,6,1,37,6
rule_lhs_mismatch,1,334,20.55315589904785,6,1,37,6
consequent_swap,0,335,-2.039609909057617,11,2,37,93
entailed,0,336,-19.986961364746094,6,7,37,90
fact_mismatch,1,337,19.956398010253906,6,1,37,6
rule_lhs_mismatch,1,338,25.388200759887695,6,1,37,6
consequent_swap,0,339,-39.4249153137207,6,73,37,102
entailed,0,340,-12.519205093383789,6,7,37,71
fact_mismatch,1,341,19.315433502197266,6,1,37,6
rule_lhs_mismatch,1,342,24.416671752929688,6,1,37,6
consequent_swap,0,343,-3.9938912391662598,27,6,37,87
entailed,0,344,-15.122762680053711,6,13,37,83
fact_mismatch,1,345,23.476612091064453,6,1,37,6
rule_lhs_mismatch,1,346,20.37094497680664,6,1,37,6
consequent_swap,0,347,-9.434037208557129,6,10,37,89
entailed,0,348,-8.202499389648438,6,2,37,84
fact_mismatch,1,349,17.20078468322754,6,1,37,6
rule_lhs_mismatch,1,350,19.99211883544922,6,1,37,6
consequent_swap,0,351,-24.37080955505371,6,16,37,87
entailed,0,352,-17.924013137817383,6,71,37,80
fact_mismatch,1,353,25.490447998046875,6,1,37,6
rule_lhs_mismatch,1,354,20.640369415283203,6,1,37,6
consequent_swap,0,355,-8.424446105957031,6,6,37,77
entailed,0,356,-15.400253295898438,6,6,37,86
fact_mismatch,1,357,18.853717803955078,6,1,37,6
rule_lhs_mismatch,1,358,14.623745918273926,6,1,37,6
consequent_swap,1,359,0.21775054931640625,71,1,37,71
entailed,0,360,-16.89759063720703,6,50,37,78
fact_mismatch,1,361,24.134105682373047,6,1,37,6
rule_lhs_mismatch,1,362,21.723419189453125,6,1,37,6
consequent_swap,0,363,-8.541057586669922,6,3,37,89
entailed,0,364,-26.5854434967041,6,56,37,99
fact_mismatch,1,365,25.183868408203125,6,1,37,6
rule_lhs_mismatch,1,366,27.0290584564209,6,1,37,6
consequent_swap,0,367,-9.783834457397461,6,5,37,96
entailed,0,368,-4.5783796310424805,49,19,37,78
fact_mismatch,1,369,26.125394821166992,6,1,37,6
rule_lhs_mismatch,1,370,20.526611328125,6,1,37,6
consequent_swap,0,371,-14.033808708190918,6,2,37,101
entailed,0,372,-7.777654647827148,57,34,37,99
fact_mismatch,1,373,18.34803009033203,6,1,37,6
rule_lhs_mismatch,1,374,20.174663543701172,6,1,37,6
consequent_swap,0,375,-40.211883544921875,6,85,37,91
entailed,0,376,-2.4457216262817383,10,5,37,76
fact_mismatch,1,377,25.736881256103516,6,1,37,6
rule_lhs_mismatch,1,378,21.61501693725586,6,1,37,6
consequent_swap,0,379,-12.540966033935547,6,25,37,93
entailed,0,380,-22.952272415161133,6,18,37,73
fact_mismatch,1,381,15.52903938293457,6,1,37,6
rule_lhs_mismatch,1,382,15.93825626373291,6,1,37,6
consequent_swap,1,383,3.6300716400146484,73,1,37,73
entailed,0,384,-26.036773681640625,6,22,37,87
fact_mismatch,1,385,21.502948760986328,6,1,37,6
rule_lhs_mismatch,1,386,26.62596893310547,6,1,37,6
consequent_swap,1,387,2.335505485534668,98,1,37,98
entailed,1,388,1.7167186737060547,96,1,37,96
fact_mismatch,1,389,23.2354736328125,6,1,37,6
rule_lhs_mismatch,1,390,17.017263412475586,6,1,37,6
consequent_swap,0,391,-9.627826690673828,6,4,37,77
entailed,0,392,-8.278129577636719,57,35,37,99
fact_mismatch,1,393,26.163990020751953,6,1,37,6
rule_lhs_mismatch,1,394,18.48431396484375,6,1,37,6
consequent_swap,1,395,2.2521467208862305,73,1,37,73
entailed,0,396,-1.3530349731445312,6,2,37,82
fact_mismatch,1,397,24.506023406982422,6,1,37,6
rule_lhs_mismatch,1,398,19.41254997253418,6,1,37,6
consequent_swap,0,399,-1.4012775421142578,45,2,37,89
entailed,0,400,-5.1622724533081055,27,5,37,87
fact_mismatch,0,401,-9.657774925231934,94,18,37,6
rule_lhs_mismatch,1,402,13.073044776916504,6,1,37,6
consequent_swap,0,403,-0.1455535888671875,44,3,37,83
entailed,0,404,-36.65732192993164,6,72,37,73
fact_mismatch,1,405,12.682242393493652,6,1,37,6
rule_lhs_mismatch,1,406,26.842567443847656,6,1,37,6
consequent_swap,0,407,-21.647432327270508,6,20,37,74
entailed,0,408,-16.953460693359375,6,11,37,87
fact_mismatch,1,409,12.832681655883789,6,1,37,6
rule_lhs_mismatch,1,410,22.290796279907227,6,1,37,6
consequent_swap,0,411,-11.30501651763916,6,3,37,85
entailed,0,412,-14.327869415283203,6,10,37,81
fact_mismatch,1,413,19.94223403930664,6,1,37,6
rule_lhs_mismatch,1,414,20.124523162841797,6,1,37,6
consequent_swap,0,415,-18.344512939453125,6,59,37,102
entailed,0,416,-14.92317008972168,6,52,37,99
