dependency_span,first_top1_layer,generator_family,model_seed,nuisance_count,nuisance_type,override_crossing_layer,pattern_length,predictive_family_id,settling_delay,stable_override_layer,stable_top1_layer,surface_identity_id,top1_reversal_count
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:1-2,8,,10,"test:balanced_pair:N3:aligned:(1, 2):2",3
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:1-2,8,,10,"test:balanced_pair:N3:aligned:(1, 2):3",5
2,11,balanced_pair,11,2,N3,,2,balanced_pair:0:1-2,6,,17,"test:balanced_pair:N3:randomized:(1, 2):0",7
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:1-2,7,,17,"test:balanced_pair:N3:randomized:(1, 2):1",5
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:1-2,7,,17,"test:balanced_pair:N3:randomized:(1, 2):2",3
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:1-2,,,,"test:balanced_pair:N3:randomized:(1, 2):3",2
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,8,,10,"test:balanced_pair:N4:aligned:(1, 2):0",3
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,8,,10,"test:balanced_pair:N4:aligned:(1, 2):1",3
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,8,,10,"test:balanced_pair:N4:aligned:(1, 2):2",3
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,8,,10,"test:balanced_pair:N4:aligned:(1, 2):3",5
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,0,,10,"test:balanced_pair:N4:randomized:(1, 2):0",1
2,5,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,5,,10,"test:balanced_pair:N4:randomized:(1, 2):1",3
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,,,,"test:balanced_pair:N4:randomized:(1, 2):2",8
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:1-2,0,,10,"test:balanced_pair:N4:randomized:(1, 2):3",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,0,,3,"test:balanced_pair:N0:aligned:(1, 3):0",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,0,,3,"test:balanced_pair:N0:aligned:(1, 3):1",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,0,,3,"test:balanced_pair:N0:aligned:(1, 3):2",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,0,,3,"test:balanced_pair:N0:aligned:(1, 3):3",1
2,2,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N0:randomized:(1, 3):0",2
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N0:randomized:(1, 3):1",2
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N0:randomized:(1, 3):2",2
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:1-3,0,,3,"test:balanced_pair:N0:randomized:(1, 3):3",1
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N2:aligned:(1, 3):0",1
2,5,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,7,,12,"test:balanced_pair:N2:aligned:(1, 3):1",3
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N2:aligned:(1, 3):2",1
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N2:aligned:(1, 3):3",1
2,4,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N2:randomized:(1, 3):0",2
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N2:randomized:(1, 3):1",2
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N2:randomized:(1, 3):2",8
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:1-3,11,,17,"test:balanced_pair:N2:randomized:(1, 3):3",9
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,4,,10,"test:balanced_pair:N3:aligned:(1, 3):0",5
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N3:aligned:(1, 3):1",1
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N3:aligned:(1, 3):2",1
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N3:aligned:(1, 3):3",1
2,5,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N3:randomized:(1, 3):0",8
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N3:randomized:(1, 3):1",4
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N3:randomized:(1, 3):2",2
2,5,balanced_pair,11,2,N3,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N3:randomized:(1, 3):3",2
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N4:aligned:(1, 3):0",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N4:aligned:(1, 3):1",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N4:aligned:(1, 3):2",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,0,,6,"test:balanced_pair:N4:aligned:(1, 3):3",1
2,5,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N4:randomized:(1, 3):0",2
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N4:randomized:(1, 3):1",2
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N4:randomized:(1, 3):2",2
2,5,balanced_pair,11,2,N4,,2,balanced_pair:0:1-3,,,,"test:balanced_pair:N4:randomized:(1, 3):3",2
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:aligned:(2, 0):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:aligned:(2, 0):1",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:aligned:(2, 0):2",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:aligned:(2, 0):3",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:randomized:(2, 0):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:randomized:(2, 0):1",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:randomized:(2, 0):2",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-0,0,,5,"test:balanced_pair:N0:randomized:(2, 0):3",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N2:aligned:(2, 0):0",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N2:aligned:(2, 0):1",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N2:aligned:(2, 0):2",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N2:aligned:(2, 0):3",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,4,,14,"test:balanced_pair:N2:randomized:(2, 0):0",5
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N2:randomized:(2, 0):1",4
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N2:randomized:(2, 0):2",2
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-0,6,,16,"test:balanced_pair:N2:randomized:(2, 0):3",3
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N3:aligned:(2, 0):0",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N3:aligned:(2, 0):1",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N3:aligned:(2, 0):2",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N3:aligned:(2, 0):3",1
2,12,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N3:randomized:(2, 0):0",2
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N3:randomized:(2, 0):1",8
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,13,,17,"test:balanced_pair:N3:randomized:(2, 0):2",9
2,11,balanced_pair,11,2,N3,,2,balanced_pair:0:2-0,6,,17,"test:balanced_pair:N3:randomized:(2, 0):3",5
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N4:aligned:(2, 0):0",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N4:aligned:(2, 0):1",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N4:aligned:(2, 0):2",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,0,,10,"test:balanced_pair:N4:aligned:(2, 0):3",1
2,,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N4:randomized:(2, 0):0",0
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N4:randomized:(2, 0):1",8
2,,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,,,,"test:balanced_pair:N4:randomized:(2, 0):2",0
2,11,balanced_pair,11,2,N4,,2,balanced_pair:0:2-0,6,,17,"test:balanced_pair:N4:randomized:(2, 0):3",7
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,3,"test:balanced_pair:N0:aligned:(2, 1):0",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,3,"test:balanced_pair:N0:aligned:(2, 1):1",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,3,"test:balanced_pair:N0:aligned:(2, 1):2",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,3,"test:balanced_pair:N0:aligned:(2, 1):3",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,5,"test:balanced_pair:N0:randomized:(2, 1):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,5,"test:balanced_pair:N0:randomized:(2, 1):1",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,0,,5,"test:balanced_pair:N0:randomized:(2, 1):2",1
2,,balanced_pair,11,0,N0,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N0:randomized:(2, 1):3",0
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N2:aligned:(2, 1):0",1
2,7,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,2,,9,"test:balanced_pair:N2:aligned:(2, 1):1",3
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,4,,6,"test:balanced_pair:N2:aligned:(2, 1):2",3
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N2:aligned:(2, 1):3",1
2,,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N2:randomized:(2, 1):0",0
2,5,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,8,,13,"test:balanced_pair:N2:randomized:(2, 1):1",5
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,0,,10,"test:balanced_pair:N2:randomized:(2, 1):2",1
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-1,8,,10,"test:balanced_pair:N2:randomized:(2, 1):3",5
2,3,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,3,,6,"test:balanced_pair:N3:aligned:(2, 1):0",3
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N3:aligned:(2, 1):1",1
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N3:aligned:(2, 1):2",1
2,7,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,2,,9,"test:balanced_pair:N3:aligned:(2, 1):3",3
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N3:randomized:(2, 1):0",8
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N3:randomized:(2, 1):1",12
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N3:randomized:(2, 1):2",6
2,3,balanced_pair,11,2,N3,,2,balanced_pair:0:2-1,11,,14,"test:balanced_pair:N3:randomized:(2, 1):3",5
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N4:aligned:(2, 1):0",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N4:aligned:(2, 1):1",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N4:aligned:(2, 1):2",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,0,,6,"test:balanced_pair:N4:aligned:(2, 1):3",1
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N4:randomized:(2, 1):0",4
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,4,,10,"test:balanced_pair:N4:randomized:(2, 1):1",5
2,11,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,6,,17,"test:balanced_pair:N4:randomized:(2, 1):2",7
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:2-1,,,,"test:balanced_pair:N4:randomized:(2, 1):3",10
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,3,,4,"test:balanced_pair:N0:aligned:(2, 2):0",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,3,,4,"test:balanced_pair:N0:aligned:(2, 2):1",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,3,,4,"test:balanced_pair:N0:aligned:(2, 2):2",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,3,,4,"test:balanced_pair:N0:aligned:(2, 2):3",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,0,,1,"test:balanced_pair:N0:randomized:(2, 2):0",1
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N0:randomized:(2, 2):1",2
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N0:randomized:(2, 2):2",2
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N0:randomized:(2, 2):3",2
2,5,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,5,,10,"test:balanced_pair:N2:aligned:(2, 2):0",3
2,3,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,5,,8,"test:balanced_pair:N2:aligned:(2, 2):1",3
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,8,,10,"test:balanced_pair:N2:aligned:(2, 2):2",7
2,5,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,5,,10,"test:balanced_pair:N2:aligned:(2, 2):3",3
2,5,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,12,,17,"test:balanced_pair:N2:randomized:(2, 2):0",9
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N2:randomized:(2, 2):1",10
2,6,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N2:randomized:(2, 2):2",8
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N2:randomized:(2, 2):3",4
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,6,,10,"test:balanced_pair:N3:aligned:(2, 2):0",5
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,6,,10,"test:balanced_pair:N3:aligned:(2, 2):1",3
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,5,,9,"test:balanced_pair:N3:aligned:(2, 2):2",3
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,6,,10,"test:balanced_pair:N3:aligned:(2, 2):3",3
2,6,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N3:randomized:(2, 2):0",2
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N3:randomized:(2, 2):1",4
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N3:randomized:(2, 2):2",6
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N3:randomized:(2, 2):3",12
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,5,,7,"test:balanced_pair:N4:aligned:(2, 2):0",5
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,3,,7,"test:balanced_pair:N4:aligned:(2, 2):1",3
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,6,,8,"test:balanced_pair:N4:aligned:(2, 2):2",5
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,0,,4,"test:balanced_pair:N4:aligned:(2, 2):3",1
2,6,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,11,,17,"test:balanced_pair:N4:randomized:(2, 2):0",5
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N4:randomized:(2, 2):1",4
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N4:randomized:(2, 2):2",10
2,5,balanced_pair,11,2,N4,,2,balanced_pair:0:2-2,,,,"test:balanced_pair:N4:randomized:(2, 2):3",2
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,4,,5,"test:balanced_pair:N0:aligned:(2, 3):0",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,4,,5,"test:balanced_pair:N0:aligned:(2, 3):1",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,4,,5,"test:balanced_pair:N0:aligned:(2, 3):2",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,4,,5,"test:balanced_pair:N0:aligned:(2, 3):3",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,6,,7,"test:balanced_pair:N0:randomized:(2, 3):0",3
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,6,,7,"test:balanced_pair:N0:randomized:(2, 3):1",3
2,2,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N0:randomized:(2, 3):2",2
2,1,balanced_pair,11,0,N0,,2,balanced_pair:0:2-3,4,,5,"test:balanced_pair:N0:randomized:(2, 3):3",3
2,3,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,7,,10,"test:balanced_pair:N2:aligned:(2, 3):0",5
2,3,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,7,,10,"test:balanced_pair:N2:aligned:(2, 3):1",5
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N2:aligned:(2, 3):2",5
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N2:aligned:(2, 3):3",3
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N2:randomized:(2, 3):0",4
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N2:randomized:(2, 3):1",12
2,4,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N2:randomized:(2, 3):2",4
2,2,balanced_pair,11,2,N2,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N2:randomized:(2, 3):3",5
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N3:aligned:(2, 3):0",3
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N3:aligned:(2, 3):1",3
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N3:aligned:(2, 3):2",3
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,8,,10,"test:balanced_pair:N3:aligned:(2, 3):3",3
2,,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N3:randomized:(2, 3):0",0
2,4,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,13,,17,"test:balanced_pair:N3:randomized:(2, 3):1",5
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,15,,17,"test:balanced_pair:N3:randomized:(2, 3):2",3
2,2,balanced_pair,11,2,N3,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N3:randomized:(2, 3):3",6
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,0,,10,"test:balanced_pair:N4:aligned:(2, 3):0",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,0,,10,"test:balanced_pair:N4:aligned:(2, 3):1",1
2,3,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,7,,10,"test:balanced_pair:N4:aligned:(2, 3):2",5
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,0,,10,"test:balanced_pair:N4:aligned:(2, 3):3",1
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N4:randomized:(2, 3):0",10
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N4:randomized:(2, 3):1",8
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,13,,17,"test:balanced_pair:N4:randomized:(2, 3):2",9
2,,balanced_pair,11,2,N4,,2,balanced_pair:0:2-3,,,,"test:balanced_pair:N4:randomized:(2, 3):3",0
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:aligned:(3, 0):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:aligned:(3, 0):1",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:aligned:(3, 0):2",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:aligned:(3, 0):3",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:randomized:(3, 0):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:randomized:(3, 0):1",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:randomized:(3, 0):2",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-0,0,,5,"test:balanced_pair:N0:randomized:(3, 0):3",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N2:aligned:(3, 0):0",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N2:aligned:(3, 0):1",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N2:aligned:(3, 0):2",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N2:aligned:(3, 0):3",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,,,,"test:balanced_pair:N2:randomized:(3, 0):0",8
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,7,,17,"test:balanced_pair:N2:randomized:(3, 0):1",3
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N2:randomized:(3, 0):2",1
2,10,balanced_pair,11,2,N2,,2,balanced_pair:0:3-0,4,,14,"test:balanced_pair:N2:randomized:(3, 0):3",5
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N3:aligned:(3, 0):0",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N3:aligned:(3, 0):1",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N3:aligned:(3, 0):2",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N3:aligned:(3, 0):3",1
2,,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,,,,"test:balanced_pair:N3:randomized:(3, 0):0",0
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N3:randomized:(3, 0):1",1
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,7,,17,"test:balanced_pair:N3:randomized:(3, 0):2",3
2,10,balanced_pair,11,2,N3,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N3:randomized:(3, 0):3",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N4:aligned:(3, 0):0",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N4:aligned:(3, 0):1",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N4:aligned:(3, 0):2",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,0,,10,"test:balanced_pair:N4:aligned:(3, 0):3",1
2,10,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,,,,"test:balanced_pair:N4:randomized:(3, 0):0",2
2,5,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,8,,13,"test:balanced_pair:N4:randomized:(3, 0):1",5
2,4,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,9,,13,"test:balanced_pair:N4:randomized:(3, 0):2",5
2,2,balanced_pair,11,2,N4,,2,balanced_pair:0:3-0,8,,10,"test:balanced_pair:N4:randomized:(3, 0):3",5
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-1,0,,5,"test:balanced_pair:N0:aligned:(3, 1):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-1,0,,5,"test:balanced_pair:N0:aligned:(3, 1):1",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-1,0,,5,"test:balanced_pair:N0:aligned:(3, 1):2",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-1,0,,5,"test:balanced_pair:N0:aligned:(3, 1):3",1
2,3,balanced_pair,11,0,N0,,2,balanced_pair:0:3-1,0,,3,"test:balanced_pair:N0:randomized:(3, 1):0",1
2,5,balanced_pair,11,0,N0,,2,balanced_pair:0:3-1,0,,5,"test:balanced_pair:N0:randomized:(3, 1):1",1
